,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3
3915,3916,Cobble Hill Chocoholic Jigsaw Puzzle (1000 Piece),2,39.99,Cobble Hill,https://images-na.ssl-images-amazon.com/images/I/916TfkoK9%2BL._SL1500_.jpg,"'For ages 6 and up, proudly made in the USA Contains 1000 premium-cut, high quality pieces. Measures 26.625 by 19.25 inches when complete COBBLE HILL offers a large selection of images that bring back days of old memories, colorful images to inspire your imagination'",4.6,https://amazon.com/Cobble-Hill-Chocoholic-Jigsaw-Puzzle/dp/B00I8VM9MK,,0.0,,0.0,0.4404,1.0,,0.0
3916,3917,Food Landscapes by Carl Warner - Tuscan Landscape,2,19.99,Ceaco,nan,"""Collect all styles in your favorite artist's collection"", 'Assembled puzzle measures 27"" x 20 "". Set includes 1000 puzzle pieces. High gloss image on package for reference. Made in the United States'",5.0,https://amazon.com/Food-Landscapes-Carl-Warner-Landscape/dp/B004TVIX14,,0.0,,0.0,,0.0,0.22365,2.0
3917,3918,at The Trainyard 1000 pc Jigsaw Puzzle,11,39.95,SUNSOUT INC,nan,'At the Trainyard 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 19x30. Puzzle Artist: Barry Shefsky. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.1,https://amazon.com/SunsOut-Trainyard-1000-Jigsaw-Puzzle/dp/B003M6QNH8,-0.4404,1.0,0.3373,3.0,-0.027600000000000013,2.0,0.37812499999999993,4.0
3918,3919,White Mountain Puzzles All Star Restaurant,3,19.97,White Mountain Puzzles,nan,'Movie Stars. Artist D Hummel-Marconi. Made in USA. Recycled materials. 1000 pieces',5.0,https://amazon.com/White-Mountain-Puzzles-Star-Restaurant/dp/B002VEBTH6,,0.0,,0.0,0.4927,1.0,0.7351,1.0
3919,3920,Gibsons I Love Great Britain Jigsaw Puzzle (1000 Piece) Puzzle,3,20.82,Gibsons,https://images-na.ssl-images-amazon.com/images/I/91MOZBdv64L._SL1391_.jpg,"'High quality 1000 piece jigsaw puzzle. Puzzle size 48x68cm when complete. Made from thick, durable puzzle board that is 100% recycled. Illustrated by artist Mike Jupp. Gibsons have been proudly entertaining generations since 1919'",5.0,https://amazon.com/Gibsons-Great-Britain-Jigsaw-Puzzle/dp/B0013211OS,,0.0,0.762,1.0,0.4404,1.0,,0.0
3920,3921,Buffalo Games Disney Photomosaic: Tigger TOO,9,38.61,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91ND%2ByvQ12L._SL1500_.jpg,"'Features thousands of miniature Disney movie frames. Unique Photomosaic artwork from Robert Silvers', ""A true collector's puzzle"", '100% made in the United States. Bonus poster inside'",4.1,https://amazon.com/Buffalo-Games-Disney-Photomosaic-Tigger/dp/B000W7T912,,0.0,0.11258333333333335,6.0,0.4404,1.0,,0.0
3921,3922,Buried Blueprints: The Last Flight Amelia Earhart,1,39.99,Unknown,nan,"""Challenging 1,000 piece puzzle showing Amelia Earhart's Last Flight"", 'Buried Blueprints offers the beautiful illustrations and captivating stories from renowned artist Albert Lorenz Fascinating and intriguing as dramatic scenes from the past unfold before your eyes. Finished Size is 23 inches by 29 inches'",5.0,https://amazon.com/Buried-Blueprints-Flight-Amelia-Earhart/dp/B000U27T52,,0.0,0.6808,1.0,,0.0,0.4019,1.0
3922,3923,White Mountain Puzzles American Fire Trucks,1,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/81HtZoHgcVL._SL1000_.jpg,'Fire Trucks. Artist Lewis Johnson. Made in the USA. Recycled materials. 1000 Pieces',5.0,https://amazon.com/White-Mountain-Puzzles-American-Trucks/dp/B000BXK01A,,0.0,,0.0,,0.0,,0.0
3923,3924,Frog Business Shaped Jigsaw Puzzle 1000pc,15,23.98,"SERENDIPITY PUZZLE CO., INC.",nan,"'1000 pieces. Artist: Lori Anzalone. Finished product measures 20"" x 27""'",3.1,https://amazon.com/Business-Shaped-Jigsaw-Puzzle-1000pc/dp/B000BXHO1O,-0.296,2.0,0.4324125,4.0,0.4861066666666667,5.0,0.49173333333333336,3.0
3924,3925,Pomegranate Jules Cheret - Moulin Rouge 1000 Piece Jigsaw Puzzle,2,0.0,nan,nan,'1000 Piece Jigsaw Puzzle. Puzzle Pieces are Random Shaped. Made From Thick Puzzle Board. Protective High Gloss Finish',5.0,https://amazon.com/Pomegranate-Jules-Cheret-Moulin-Jigsaw/dp/B000BXHK6S,,0.0,0.322,1.0,,0.0,0.29295,1.0
3925,3926,Ravensburger Beautiful Angel 1000 Piece Starline Glow-in-The-Dark Puzzle,3,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/812ZXiPFs5L._SL1500_.jpg,"'Puzzle measures 27"" x 20"". Puzzles are fun - on your own, or with family and friends. Relax from your busy life and build a beautiful image and a new memory'",4.5,https://amazon.com/Ravensburger-Beautiful-Angel-Starline-Puzzle/dp/B00004TQLH,,0.0,0.39205,3.0,0.45692499999999997,2.0,0.6904,3.0
3926,3927,New York Puzzle Company - Good Housekeeping Good Housekeeping Collection - 1000 Piece Jigsaw Puzzle,5,74.95,New York Puzzle Company,https://images-na.ssl-images-amazon.com/images/I/71i-xoOtJrL._SL1024_.jpg,"'Good Housekeeping Collection - Hearst Cover by Artist Coles Philips. 1000 Piece Jigsaw Puzzle', ""Finished Puzzle Size: 26.625''x19.25''"", 'Made in the USA. Recommended Age: 13+ Years'",4.0,https://amazon.com/New-York-Puzzle-Company-Housekeeping/dp/B01M7YJGZ1,,0.0,0.0031999999999999806,2.0,-0.0484,1.0,0.36196666666666666,2.0
3927,3928,Aquarius DC Comics Super Girl Jigsaw Puzzle (1000 Piece),3,20.99,Aquarius,https://images-na.ssl-images-amazon.com/images/I/91g5Vdfrl3L._SL1500_.jpg,'1000 pieces. 20 x 27 when completed. 100& officially licensed merchandise',4.4,https://amazon.com/Aquarius-Comics-Super-Jigsaw-Puzzle/dp/B01G702RXO,,0.0,,0.0,,0.0,0.46830000000000005,2.0
3928,3929,Ceaco Thomas Kinkade - Rock of Salvation Puzzle (1000 Piece),5,29.99,Ceaco,https://images-na.ssl-images-amazon.com/images/I/91YOBuKdZaL._SL1500_.jpg,"'1000 pieces. Puzzle assembled is 27"" x 20"". High gloss image on package for reference', ""Collect all styles in your favorite artist's collection"", 'Made in the USA'",5.0,https://amazon.com/Ceaco-Thomas-Kinkade-Salvation-Puzzle/dp/B018GXLVCS,,0.0,0.27115,1.0,,0.0,0.5800333333333333,3.0
3929,3930,Ravensburger Christmas 2014 Limited Edition Puzzle: The Christmas Farm (1000,9,88.01,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/81wZy6u-3uL._SL1274_.jpg,"'Ravensburger 2014 Limited Edition Jigsaw ""The Christmas Farm"". 1000 piece puzzle. Size: 70 x 50cm (27Â½"" x 19Â½"" approx)'",4.7,https://amazon.com/Ravensburger-Christmas-2014-Limited-Puzzle/dp/B00LA6S19K,,0.0,0.4345,4.0,0.3818,1.0,,0.0
3930,3931,Heritage Puzzle Sea Stars – 100 Piece Jigsaw Puzzle,1,19.95,Heritage Puzzle,nan,"'SAND AND SEA STARS: Sea Stars and Sand Dollars abound in this challenging 1000 piece beach puzzle. From the photography of Peter Doran comes this incredible scene that takes you right to the shore regardless of the weather outside BEAUTIFUL ARTISTRY: Heritage Puzzles boasts a full repertoire of puzzles from incredible artists and photographers. Our collection includes original artwork and one of a kind prints that once completed, are works of art perfect for display in your home FINEST QUALITY PUZZLES: Our goal is to bring you the absolute finest in jigsaw puzzles. We are proud to say that all our puzzles are made in the USA, constructed from reliable materials. This ensures that your completed puzzle looks smooth and seamless for a result of which you can be proud THE HERITAGE PUZZLE GUARANTEE: All our puzzles are warranted against defects in manufacture and workmanship. If any puzzle has a missing piece you may contact Heritage, and we will gladly replace your puzzle, so you never have to leave anything unfinished again PRODUCT SPECIFICATIONS: Package contains (1) Heritage Puzzle Sea Stars – 100 Piece Jigsaw Puzzle. Measures 30 inches x 24 inches completed. Artist Peter Doran.'",4.0,https://amazon.com/Heritage-Puzzle-Stars-Jigsaw-1000-Piece/dp/B00IT5YTAA,,0.0,,0.0,,0.0,,0.0
3931,3932,EuroGraphics Cake Pops 1000-Piece Puzzle (Small Box) Puzzle,13,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/81iNa268IYL._SL1200_.jpg,"'1000-Piece Puzzle (Small Box). Box size: 8"" x 8"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA'",3.1,https://amazon.com/EuroGraphics-Cake-1000-Piece-Puzzle-Small/dp/B00IPHF5L4,,0.0,0.38811428571428574,7.0,0.6124,1.0,0.014100000000000001,2.0
3932,3933,SUNSOUT INC Autumn Squirrels 1000 pc Jigsaw Puzzle,6,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/81-RMLZycCL._SL1001_.jpg,'Autumn Squirrels 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 27x35 Shaped. Puzzle Artist: Mary Thompson. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.2,https://amazon.com/SunsOut-Autumn-Squirrels-Shaped-1000-Piece/dp/B00E2ZRATS,,0.0,0.4215,1.0,,0.0,,0.0
3933,3934,SUNSOUT INC Bath Time Pups 1000 pc Jigsaw Puzzle,11,0.0,nan,nan,'Bath Time Pups 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 23x28. Puzzle Artist: Jenny Newland. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',3.5,https://amazon.com/Bath-Time-Pups-Jigsaw-Puzzle/dp/B00B5JTWTK,,0.0,0.48965000000000003,2.0,-0.3798111111111111,3.0,0.5994,1.0
3934,3935,Aquarius Coca Cola Bottle Collage 1000-Piece Slim Jigsaw Puzzle,5,39.95,Aquarius,https://images-na.ssl-images-amazon.com/images/I/71E6eKYsOSL._SL1200_.jpg,"'100% officially licensed merchandise. 1000 pieces. Full color with snug fitting pieces. Finished puzzle measures 12"" x 36""'",5.0,https://amazon.com/Aquarius-Bottle-Collage-1000-Piece-Jigsaw/dp/B00603C0JK,,0.0,0.33255,2.0,,0.0,0.67735,2.0
3935,3936,New York Puzzle Company - Good Housekeeping Feeding Time - 1000 Piece Jigsaw Puzzle,7,192.53,New York Puzzle Company,https://images-na.ssl-images-amazon.com/images/I/71VFmlrFLgL._SL1024_.jpg,"'Feeding Time - Good Housekeeping Cover by Artist Jessie Wilcox Smith. 1000 Piece Jigsaw Puzzle', ""Finished Puzzle Size: 26.625''x19.25''"", 'Made in the USA. Recommended Age: 13+ Years'",3.9,https://amazon.com/New-York-Puzzle-Company-Housekeeping/dp/B003H1O8YI,,0.0,0.370375,2.0,0.6956,2.0,0.39825,2.0
3936,3937,"Springbok ""Yesteryear"" 1000 Piece Jigsaw Puzzle",12,42.99,Springbok,https://images-na.ssl-images-amazon.com/images/I/71rZeRNiM%2BL._SL1068_.jpg,"'This puzzle takes you back to an era from an earlier day. Vintage magazines and photos are sure to inspire conversations and bring old memories back. From the 2008 Summer/Fall Collection Puzzles by David M. Spindel. Assembled size: 24"" x 30""; 1000 interlocking pieces. For ages 12 years and up; great group project'",3.7,https://amazon.com/Springbok-Yesteryear-Piece-Jigsaw-Puzzle/dp/B003CYKYAM,-0.1802,2.0,0.2583,5.0,0.11627500000000002,4.0,0.6395,2.0
3937,3938,"Schmidt Puzzle Mat, 1000-Piece",4,20.73,Schmidt,https://images-na.ssl-images-amazon.com/images/I/81U2qIpINFL._SL1500_.jpg,'Simple to use puzzle carrier. Allows a puzzle to be put away and stored while in progress. Essential for every puzzler. Suitable for up to 1000pc jigsaws',3.0,https://amazon.com/Schmidt-SCH57989-Puzzle-Mat-1000-Piece/dp/B002GYVA7K,0.2411,1.0,0.2023,1.0,0.0386,1.0,,0.0
3938,3939,Milton Bradley Barack Obama Commemorative Puzzle,15,19.99,Milton Bradley,nan,"'A beautiful image commemorating the 44th U.S. President, Barack Obama', ""The puzzle scene features excerpts from Barack Obama's historic acceptance speech"", 'Completed puzzle measures 26 3/16"" x 20 1/8"". Puzzle contains 1,000 pieces'",3.5,https://amazon.com/Milton-Bradley-Barack-Commemorative-Puzzle/dp/B001MV71FI,-0.044774999999999995,2.0,0.536975,4.0,0.25633333333333336,3.0,0.7326,2.0
3939,3940,"Cobblehill 80046 1000 pc Santa Painting Cars Puzzle, Various",2,22.99,Cobblehill,nan,"'High Quality Jigsaw puzzle. 1000 piece puzzle. Suitable for the whole family. Easy to do, no instructions required.'",5.0,https://amazon.com/Cobble-Hill-Santa-Painting-Cars/dp/B07D9FLM4B,,0.0,,0.0,,0.0,,0.0
3940,3941,"Local Crafts, Ogunquit, Maine 1500 pc Colorluxe Puzzle",2,11.99,LPF,https://images-na.ssl-images-amazon.com/images/I/81KgC4cTtkL._SL1500_.jpg,"'unique pieces, color sort system, fully interlocking pieces, 1500pc'",3.4,https://amazon.com/Local-Crafts-Ogunquit-Colorluxe-Puzzle/dp/B07582ZQKN,-0.6486,1.0,-0.4927,1.0,0.4461799999999999,1.0,,0.0
3941,3942,"Sea Turtles, A 1000 Piece Jigsaw Puzzle By Lafayette Puzzle Factory",5,19.86,Lafayette Puzzle Factory,https://images-na.ssl-images-amazon.com/images/I/71A8mCStB3L._SL1000_.jpg,"'Age: Adult. Pieces: 1000. Puzzle Type: Jigsaw Puzzle. Theme: Fish, Reptiles / Amphibians, Under The Sea'",3.3,https://amazon.com/Turtles-Jigsaw-Puzzle-Lafayette-Factory/dp/B01BXE1LNQ,-0.296,2.0,0.24739999999999998,3.0,0.1065,1.0,-0.3412,1.0
3942,3943,EuroGraphics Marilyn Monroe Red Lips (1000 Piece) Puzzle,5,24.5,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/71v0ekMR1IL._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Made in the USA using the highest quality blue board', ""Strong high-quality, easy fit puzzle pieces that won't break""",5.0,https://amazon.com/EuroGraphics-Marilyn-Monroe-Piece-Puzzle/dp/B01AD1VA2C,,0.0,0.5994,1.0,,0.0,,0.0
3943,3944,1000 piece jigsaw puzzle (50x75cm) 12 constellations story,2,43.98,nan,https://images-na.ssl-images-amazon.com/images/I/A1tpNsR1zdL._SL1500_.jpg,,5.0,https://amazon.com/piece-jigsaw-puzzle-50x75cm-constellations/dp/B00ZVYP6EK,,0.0,0.8625,1.0,0.521,1.0,0.4019,1.0
3944,3945,Ceaco Crowd Pleasers - Queued Up! Puzzle,5,21.95,Ceaco,nan,"'1000 piece puzzle. Puzzle assembled is 27 x 20"". High gloss image on package for reference', ""Collect all styles in your favorite artist's collection"", 'Made in the USA'",5.0,https://amazon.com/Ceaco-Crowd-Pleasers-Queued-Puzzle/dp/B00SOG1E1G,,0.0,0.3723,2.0,,0.0,,0.0
3945,3946,White Mountain Puzzles Cocoa Time - 1000 Piece Jigsaw Puzzle,5,38.04,White Mountain Puzzles,https://images-na.ssl-images-amazon.com/images/I/81Cne0ds2iL._SL1200_.jpg,"""COCOA TIME: After a long day of sledding, snowman construction and romping in the snow with the family dog, it's time to go inside where hot cups of cocoa will be enjoyed next to the woodstove."", '1000-PIECE PUZZLE: Thrill and challenge your family and friends piecing together this incredible 1000-piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy ABOUT THE ARTIST: Known for his comforting landscapes of the New England countryside, Fred Swan is a self-taught artist featured in famous collections like Johnson & Johnson and Malcolm Forbes MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem-solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",3.6,https://amazon.com/White-Mountain-Puzzles-Cocoa-Time/dp/B00M94U1UE,,0.0,-0.3612,1.0,0.8442,1.0,0.6084,2.0
3946,3947,Springbok Snack Stack Jigsaw Puzzle (1000-Piece),8,39.95,Springbok,https://images-na.ssl-images-amazon.com/images/I/91li4fYIy9L._SL1500_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship. Finished Size: 24"" x 30"". By: Springbok Puzzles. Pieces: 1000'",4.5,https://amazon.com/Springbok-Snack-Jigsaw-Puzzle-1000-Piece/dp/B00JFDJXJM,,0.0,0.25133333333333335,3.0,0.1027,1.0,0.5232,2.0
3947,3948,"EuroGraphics Golden Gate Bridge, California Puzzle (1000-Piece)",3,18.83,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/81nHe3SfHKL._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25 x 26.5 inches. Recommended age: 13 and up. Manufactured using the highest quality blue board. Number of players: 1 or more players. Made in the USA. Made in the USA using the highest quality blueboard', ""Strong high-quality, easy fit puzzle pieces that won't break"", 'Assembling puzzles improves fine motor skills and picture recognition abilities. Texts in multiple languages'",3.9,https://amazon.com/EuroGraphics-Golden-Bridge-California-1000-Piece/dp/B00HV7NQFQ,,0.0,,0.0,-0.4633,1.0,0.4533,2.0
3948,3949,The Starry Night,3,22.99,D-Toys,nan,'Pieces: 1000. Age: 12+. Theme: Post Impressionism. Puzzle Type: Jigsaw Puzzle. By Artist Van Gogh',3.1,https://amazon.com/Starry-Night-Piece-Jigsaw-Puzzle/dp/B00GH748Z8,-0.6801,1.0,,0.0,-0.6997,1.0,0.8402,1.0
3949,3950,Ravensburger Christmas 2013 Limited Edition The Santa Express Puzzle (1000 Pieces),15,59.08,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/A1JwDFR7LAL._SL1500_.jpg,'Limited Edition for Christmas 2013. 1000 piece jigsaw puzzle. Highly detailed illustration by Roy Tower. Full of colour and little treasures to discover. Fun festive jigsaw for the whole family to piece together',3.8,https://amazon.com/Ravensburger-Christmas-Limited-Express-Puzzle/dp/B00C7SU8CI,,0.0,0.6569833333333333,3.0,0.30785,2.0,0.53606,10.0
3950,3951,Cobble Hill Family Picnic Jigsaw Puzzle (1000 Piece),1,25.74,Cobble Hill,nan,"'For ages 6 and up, proudly made in the USA COBBLE HILL offers a large selection of images that bring back days of old memories, colorful images to inspire your imagination', ""With COBBLE HILL puzzles, you can feel confident you're choosing quality fun for you and your family""",5.0,https://amazon.com/Cobble-Hill-Family-Picnic-Jigsaw/dp/B00B4ZMNPA,,0.0,,0.0,,0.0,,0.0
3951,3952,Ceaco Robert Lyn Nelson Into The Deep Society 1000 Piece Jigsaw Puzzle,1,14.97,Ceaco,nan,"'Contains 1000 pieces. Puzzle assembled is 27"" x 20"". High gloss image on package for reference', ""Collect all styles in your favorite artist's collection"", 'Made in the United States'",5.0,https://amazon.com/Ceaco-Robert-Nelson-Society-Jigsaw/dp/B007FTJYDS,,0.0,,0.0,,0.0,,0.0
3952,3953,Cobble Hill Hockey On Frozen Lake Jigsaw Puzzle (1000 Piece),4,23.99,Cobble Hill,nan,"'For ages 10 and up, proudly made in the USA Filled with childhood winter memories, hockey on Frozen lake is a 1000 piece puzzle by COBBLE HILL that measures at 26.625 by 19.25 inches when complete COBBLE HILL offers a large selection of images that bring back days of old memories, colorful images to inspire your imagination'",3.6,https://amazon.com/Cobble-Hill-Hockey-Frozen-Jigsaw/dp/B006ZOLR9I,-0.659,1.0,-0.2006,1.0,-0.2732,1.0,0.7161500000000001,2.0
3953,3954,"Mega Puzzles - 1,000 Piece Puzzle Cinderella",4,24.98,Mega Puzzles,https://images-na.ssl-images-amazon.com/images/I/71%2BU2EXT8gL._SL1000_.jpg,"'Mega Brand Vintage Puzzle - Cinderella. Completed Size: 19.94"" x 26.75"". 1000 Fully Interlocking Pieces. For ages 12 years +'",5.0,https://amazon.com/Mega-Puzzles-Piece-Puzzle-Cinderella/dp/B005H2HAA4,,0.0,0.39185,2.0,,0.0,,0.0
